퍼셉션 커피,합정,140,https://www.instagram.com/p/B5HT_6EJR9F/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/74627674_548240695966627_4352145262198011833_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=AtGpyZT8SBgAX_CQfcu&_nc_tp=18&oh=3ba228dba6892f37837ceb5028f466e3&oe=5FA7D805,2019년 11월 21일
파이브 익스트랙츠,성북동,47,https://www.instagram.com/p/CD0NfzQpV5W/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/117372291_744552446329461_4845603946819382379_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=jCcrkjkx5asAX86IrTd&_nc_tp=18&oh=2c15dcbf0ba906c7d256232592dcf005&oe=5FA877EE,2020년 8월 13일
도이농,을지로,76,https://www.instagram.com/p/CASj7TUpwlh/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/98338102_663258880886506_135523809739103441_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Gu_SNZMCdQQAX9ODWYm&_nc_tp=18&oh=1ff9fef89dfc6ca10b25053443c94414&oe=5FA8099F,2020년 5월 17일
THE BAKERS,더 베이커스 테이블,75,https://www.instagram.com/p/BvNEm0YFUhh/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/53123397_1289644024535841_8739493870897727185_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=LZtIowp2ug8AX_KtpAB&_nc_tp=18&oh=118abec6ce7284c6812a70c73229ef9e&oe=5FA7C6E9,2019년 3월 20일
코런트,북촌,44,https://www.instagram.com/p/CDjIyFpJ2i1/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/117000832_243837673248580_1546392101354291083_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=bE63FO9XNwYAX-32GMF&_nc_tp=18&oh=3e4bcaaaff88f945ff30b8e0ff1923f6&oe=5FA5B399,2020년 8월 6일
퍼셉션 커피,합정,38,https://www.instagram.com/p/CFbf1zbj8QG/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/119944369_1262396174127348_8216199052437644513_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=BMhnH_DbBMUAX-lEDAH&oh=8e5d6bd70bdea4d655b7efb1f3e33b94&oe=5FA83891,2020년 9월 22일
어라운지,선유도,29,https://www.instagram.com/p/CDgIDD3p9xk/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/117146656_294406138320699_6411591551753233561_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=NuHSjwL9ISUAX8Hywyl&_nc_tp=18&oh=896fd444ac6894d1833a6fd5518a6d43&oe=5FA83265,2020년 8월 5일
원스타 올드패션드 햄버거,도곡,36,https://www.instagram.com/p/CFKHd7HFXl3/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/119454235_1270213643332989_1300558364415905189_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=WNUbjs13jo0AX_gvr-p&oh=a2f608b641e7d9253bfb08ef3c864a67&oe=5FA561B6,2020년 9월 15일
서촌음료연구소,누하동,49,https://www.instagram.com/p/CEiiaK6Dkbe/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/118511307_786293352132495_2868693520160248578_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=HVRi3qSRdlUAX8HlEof&oh=0356d580d9798184242ba3d0e4d6297d&oe=5FA60551,2020년 8월 31일
페더커피,길동,109,https://www.instagram.com/p/CAhvXzAJAXt/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/100494201_238528150785954_4695030802194551163_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=SpriUZsRpWYAX8ztaMr&_nc_tp=18&oh=9692e36063ec21beed330efc8f5ef8f6&oe=5FA7FE70,2020년 5월 23일
